set_index,used_images?_use_images_True_use_country_name_True,country?_use_images_True_use_country_name_True,id?_use_images_True_use_country_name_True,img_path?_use_images_True_use_country_name_True,question?_use_images_True_use_country_name_True,llava_output?_use_images_True_use_country_name_True
5,True,Italy,5ec4f93df0611d7ddd7415a1,data/dollarstreet/assets/5ec4f93df0611d7ddd7415a1/5ec4f93df0611d7ddd7415a1.jpg,"Human: How would someone from Italy  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,Italy,5ec4f93df0611d7ddd7415a1,data/dollarstreet/assets/5ec4f93df0611d7ddd7415a1/5ec4f93df0611d7ddd7415a1.jpg,"Human: How would someone from Italy  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","Assistant: If I had to select one of the options, I would prefer working for a family business. In Italy, family businesses are deeply rooted in the culture and have a strong sense of tradition. They often prioritize long-term relationships with employees and customers, and the family values play a significant role in the company's decision-making process. Working for a family business would allow me to be part of a close-knit community and contribute to the continuation of a legacy."
0,True,China,5ec4f9d2f0611d7ddd741aa5,data/dollarstreet/assets/5ec4f9d2f0611d7ddd741aa5/5ec4f9d2f0611d7ddd741aa5.JPG,"Human: How would someone from China  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,China,5ec4f9d2f0611d7ddd741aa5,data/dollarstreet/assets/5ec4f9d2f0611d7ddd741aa5/5ec4f9d2f0611d7ddd741aa5.JPG,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,China,5ec4f9d2f0611d7ddd741aa5,data/dollarstreet/assets/5ec4f9d2f0611d7ddd741aa5/5ec4f9d2f0611d7ddd741aa5.JPG,"Human: How would someone from China  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,China,5ec4f9d2f0611d7ddd741aa5,data/dollarstreet/assets/5ec4f9d2f0611d7ddd741aa5/5ec4f9d2f0611d7ddd741aa5.JPG,"Human: How would someone from China  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Very often"""
4,True,China,5ec4f9d2f0611d7ddd741aa5,data/dollarstreet/assets/5ec4f9d2f0611d7ddd741aa5/5ec4f9d2f0611d7ddd741aa5.JPG,"Human: How would someone from China  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""A great deal"""
5,True,China,5ec4f9d2f0611d7ddd741aa5,data/dollarstreet/assets/5ec4f9d2f0611d7ddd741aa5/5ec4f9d2f0611d7ddd741aa5.JPG,"Human: How would someone from China  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,China,5ec4f9d2f0611d7ddd741aa5,data/dollarstreet/assets/5ec4f9d2f0611d7ddd741aa5/5ec4f9d2f0611d7ddd741aa5.JPG,"Human: How would someone from China  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","Assistant: If I had to choose between working for a family business and a publicly listed company or a private company not family-owned, I would prefer working for a family business. The reason behind this preference is that family businesses often have a strong sense of loyalty, trust, and long-term commitment among employees and the family members. This can lead to a more supportive and nurturing work environment, which is important for personal and professional growth. Additionally, working for a family business can provide a better understanding of the company's values, culture, and long-term vision, which can be more fulfilling and rewarding than working for a publicly listed company or a private company not family-owned."
0,True,Serbia,5ec4f9dcf0611d7ddd741afa,data/dollarstreet/assets/5ec4f9dcf0611d7ddd741afa/5ec4f9dcf0611d7ddd741afa.JPG,"Human: How would someone from Serbia  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,Serbia,5ec4f9dcf0611d7ddd741afa,data/dollarstreet/assets/5ec4f9dcf0611d7ddd741afa/5ec4f9dcf0611d7ddd741afa.JPG,"Human: How would someone from Serbia  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,Serbia,5ec4f9dcf0611d7ddd741afa,data/dollarstreet/assets/5ec4f9dcf0611d7ddd741afa/5ec4f9dcf0611d7ddd741afa.JPG,"Human: How would someone from Serbia  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,Serbia,5ec4f9dcf0611d7ddd741afa,data/dollarstreet/assets/5ec4f9dcf0611d7ddd741afa/5ec4f9dcf0611d7ddd741afa.JPG,"Human: How would someone from Serbia  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Very often"""
4,True,Serbia,5ec4f9dcf0611d7ddd741afa,data/dollarstreet/assets/5ec4f9dcf0611d7ddd741afa/5ec4f9dcf0611d7ddd741afa.JPG,"Human: How would someone from Serbia  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ",'A great deal'
5,True,Serbia,5ec4f9dcf0611d7ddd741afa,data/dollarstreet/assets/5ec4f9dcf0611d7ddd741afa/5ec4f9dcf0611d7ddd741afa.JPG,"Human: How would someone from Serbia  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,Serbia,5ec4f9dcf0611d7ddd741afa,data/dollarstreet/assets/5ec4f9dcf0611d7ddd741afa/5ec4f9dcf0611d7ddd741afa.JPG,"Human: How would someone from Serbia  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","If I had to choose between working for a family business and a publicly listed company or a private company not family-owned, I would prefer a family business. The reason behind this preference is the strong sense of loyalty, trust, and personal connection that comes with working for a family-owned business. In a family business, employees often have a direct relationship with the owners, which can lead to better communication, support, and opportunities for personal and professional growth. Additionally, working for a family business can provide a more stable and long-term career, as the company's values and goals are typically passed down through generations."
0,True,Nigeria,5ec4f9eef0611d7ddd741b96,data/dollarstreet/assets/5ec4f9eef0611d7ddd741b96/5ec4f9eef0611d7ddd741b96.JPG,"Human: How would someone from Nigeria  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,Nigeria,5ec4f9eef0611d7ddd741b96,data/dollarstreet/assets/5ec4f9eef0611d7ddd741b96/5ec4f9eef0611d7ddd741b96.JPG,"Human: How would someone from Nigeria  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,Nigeria,5ec4f9eef0611d7ddd741b96,data/dollarstreet/assets/5ec4f9eef0611d7ddd741b96/5ec4f9eef0611d7ddd741b96.JPG,"Human: How would someone from Nigeria  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,Nigeria,5ec4f9eef0611d7ddd741b96,data/dollarstreet/assets/5ec4f9eef0611d7ddd741b96/5ec4f9eef0611d7ddd741b96.JPG,"Human: How would someone from Nigeria  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Very often"""
4,True,Nigeria,5ec4f9eef0611d7ddd741b96,data/dollarstreet/assets/5ec4f9eef0611d7ddd741b96/5ec4f9eef0611d7ddd741b96.JPG,"Human: How would someone from Nigeria  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""A great deal"""
5,True,Nigeria,5ec4f9eef0611d7ddd741b96,data/dollarstreet/assets/5ec4f9eef0611d7ddd741b96/5ec4f9eef0611d7ddd741b96.JPG,"Human: How would someone from Nigeria  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,Nigeria,5ec4f9eef0611d7ddd741b96,data/dollarstreet/assets/5ec4f9eef0611d7ddd741b96/5ec4f9eef0611d7ddd741b96.JPG,"Human: How would someone from Nigeria  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","Assistant: If I had to select one of the options, I would prefer working for a family business. In Nigeria, family businesses are often deeply rooted in the community and have a strong sense of responsibility towards their employees and customers. They also tend to prioritize long-term relationships and values over short-term profits. Additionally, working for a family business can provide a sense of belonging and stability, which is important for many people in Nigeria."
0,True,Nigeria,5ec4fa37f0611d7ddd741e00,data/dollarstreet/assets/5ec4fa37f0611d7ddd741e00/5ec4fa37f0611d7ddd741e00.JPG,"Human: How would someone from Nigeria  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,Nigeria,5ec4fa37f0611d7ddd741e00,data/dollarstreet/assets/5ec4fa37f0611d7ddd741e00/5ec4fa37f0611d7ddd741e00.JPG,"Human: How would someone from Nigeria  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,Nigeria,5ec4fa37f0611d7ddd741e00,data/dollarstreet/assets/5ec4fa37f0611d7ddd741e00/5ec4fa37f0611d7ddd741e00.JPG,"Human: How would someone from Nigeria  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,Nigeria,5ec4fa37f0611d7ddd741e00,data/dollarstreet/assets/5ec4fa37f0611d7ddd741e00/5ec4fa37f0611d7ddd741e00.JPG,"Human: How would someone from Nigeria  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Very often"""
4,True,Nigeria,5ec4fa37f0611d7ddd741e00,data/dollarstreet/assets/5ec4fa37f0611d7ddd741e00/5ec4fa37f0611d7ddd741e00.JPG,"Human: How would someone from Nigeria  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ",'A great deal'
5,True,Nigeria,5ec4fa37f0611d7ddd741e00,data/dollarstreet/assets/5ec4fa37f0611d7ddd741e00/5ec4fa37f0611d7ddd741e00.JPG,"Human: How would someone from Nigeria  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,Nigeria,5ec4fa37f0611d7ddd741e00,data/dollarstreet/assets/5ec4fa37f0611d7ddd741e00/5ec4fa37f0611d7ddd741e00.JPG,"Human: How would someone from Nigeria  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","If I had to select one of the options, I would prefer working for a family business. In Nigeria, family businesses are often deeply rooted in the community and have a strong sense of loyalty and commitment to their employees. They also tend to prioritize the well-being of their employees and offer a more personalized work environment. On the other hand, publicly listed companies or private companies not family owned may have a more focused on profit and shareholder interests, which may not align with my personal values and priorities."
0,True,Mexico,5ec4fa45f0611d7ddd741e6a,data/dollarstreet/assets/5ec4fa45f0611d7ddd741e6a/5ec4fa45f0611d7ddd741e6a.JPG,"Human: How would someone from Mexico  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,Mexico,5ec4fa45f0611d7ddd741e6a,data/dollarstreet/assets/5ec4fa45f0611d7ddd741e6a/5ec4fa45f0611d7ddd741e6a.JPG,"Human: How would someone from Mexico  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,Mexico,5ec4fa45f0611d7ddd741e6a,data/dollarstreet/assets/5ec4fa45f0611d7ddd741e6a/5ec4fa45f0611d7ddd741e6a.JPG,"Human: How would someone from Mexico  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,Mexico,5ec4fa45f0611d7ddd741e6a,data/dollarstreet/assets/5ec4fa45f0611d7ddd741e6a/5ec4fa45f0611d7ddd741e6a.JPG,"Human: How would someone from Mexico  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Very often"""
4,True,Mexico,5ec4fa45f0611d7ddd741e6a,data/dollarstreet/assets/5ec4fa45f0611d7ddd741e6a/5ec4fa45f0611d7ddd741e6a.JPG,"Human: How would someone from Mexico  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""A great deal"""
5,True,Mexico,5ec4fa45f0611d7ddd741e6a,data/dollarstreet/assets/5ec4fa45f0611d7ddd741e6a/5ec4fa45f0611d7ddd741e6a.JPG,"Human: How would someone from Mexico  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,Mexico,5ec4fa45f0611d7ddd741e6a,data/dollarstreet/assets/5ec4fa45f0611d7ddd741e6a/5ec4fa45f0611d7ddd741e6a.JPG,"Human: How would someone from Mexico  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","Assistant: If I had to select one of the options, I would prefer working for a family business. Family businesses often have a strong sense of community and values, which can provide a more personal and fulfilling work environment. Additionally, working for a family business can offer a better work-life balance and opportunities for growth and development within the company."
0,True,Brazil,5ec4fa7cf0611d7ddd742015,data/dollarstreet/assets/5ec4fa7cf0611d7ddd742015/5ec4fa7cf0611d7ddd742015.jpg,"Human: How would someone from Brazil  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,Brazil,5ec4fa7cf0611d7ddd742015,data/dollarstreet/assets/5ec4fa7cf0611d7ddd742015/5ec4fa7cf0611d7ddd742015.jpg,"Human: How would someone from Brazil  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,Brazil,5ec4fa7cf0611d7ddd742015,data/dollarstreet/assets/5ec4fa7cf0611d7ddd742015/5ec4fa7cf0611d7ddd742015.jpg,"Human: How would someone from Brazil  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,Brazil,5ec4fa7cf0611d7ddd742015,data/dollarstreet/assets/5ec4fa7cf0611d7ddd742015/5ec4fa7cf0611d7ddd742015.jpg,"Human: How would someone from Brazil  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Very often"""
4,True,Brazil,5ec4fa7cf0611d7ddd742015,data/dollarstreet/assets/5ec4fa7cf0611d7ddd742015/5ec4fa7cf0611d7ddd742015.jpg,"Human: How would someone from Brazil  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""A great deal"""
5,True,Brazil,5ec4fa7cf0611d7ddd742015,data/dollarstreet/assets/5ec4fa7cf0611d7ddd742015/5ec4fa7cf0611d7ddd742015.jpg,"Human: How would someone from Brazil  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
6,True,Brazil,5ec4fa7cf0611d7ddd742015,data/dollarstreet/assets/5ec4fa7cf0611d7ddd742015/5ec4fa7cf0611d7ddd742015.jpg,"Human: How would someone from Brazil  answer the following question: Suppose you could choose between working for different kinds of companies, which one would you prefer? 

                        Here are the options: 

                        ['Family business', 'Publicly listed company/ private company not family owned'] 

                        Assistant: If had to select one of the options, my answer would be ( ","Assistant: If I had to select one of the options, I would prefer working for a family business. In Brazil, family businesses are quite common, and they often have a strong sense of community and loyalty. Working for a family business can provide a more personal and supportive work environment, which is important to many people. Additionally, family businesses often have a long-term vision and a focus on sustainability, which aligns with my values."
0,True,Brazil,5ec4fa8bf0611d7ddd742093,data/dollarstreet/assets/5ec4fa8bf0611d7ddd742093/5ec4fa8bf0611d7ddd742093.jpg,"Human: How would someone from Brazil  answer the following question: How satisfied are you with the following?

The way the local authorities are solving the region’s affairs 

                        Here are the options: 

                        ['Completely dissatisfied', 'Rather dissatisfied', 'Rather satisfied', 'Completely satisfied', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Rather dissatisfied"""
1,True,Brazil,5ec4fa8bf0611d7ddd742093,data/dollarstreet/assets/5ec4fa8bf0611d7ddd742093/5ec4fa8bf0611d7ddd742093.jpg,"Human: How would someone from Brazil  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

A man who cannot father children is not a real man 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused', 'Missing; Not applicable for other reasons'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
2,True,Brazil,5ec4fa8bf0611d7ddd742093,data/dollarstreet/assets/5ec4fa8bf0611d7ddd742093/5ec4fa8bf0611d7ddd742093.jpg,"Human: How would someone from Brazil  answer the following question: Please tell us if you strongly agree, agree, disagree, or strongly disagree with the following statements:

If a man has a girlfriend or wife, he should know where she is all the time 

                        Here are the options: 

                        ['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer/refused'] 

                        Assistant: If had to select one of the options, my answer would be ( ",Strongly disagree
3,True,Brazil,5ec4fa8bf0611d7ddd742093,data/dollarstreet/assets/5ec4fa8bf0611d7ddd742093/5ec4fa8bf0611d7ddd742093.jpg,"Human: How would someone from Brazil  answer the following question: In your view, how often do the following things occur in this country’s elections?

Opposition candidates are prevented from running 

                        Here are the options: 

                        ['Very often', 'Fairly often', 'Not often', 'Not at all often', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Very often"""
4,True,Brazil,5ec4fa8bf0611d7ddd742093,data/dollarstreet/assets/5ec4fa8bf0611d7ddd742093/5ec4fa8bf0611d7ddd742093.jpg,"Human: How would someone from Brazil  answer the following question: I am going to name a number of organizations. For each one, could you tell me how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?:

The [Shanghai Cooperation Organization] 

                        Here are the options: 

                        ['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know"", 'No answer'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""A great deal"""
5,True,Brazil,5ec4fa8bf0611d7ddd742093,data/dollarstreet/assets/5ec4fa8bf0611d7ddd742093/5ec4fa8bf0611d7ddd742093.jpg,"Human: How would someone from Brazil  answer the following question: For each of the following statements I read out, can you tell me how much you agree with each. Do you agree strongly, agree, disagree, or disagree strongly?

When a mother works for pay, the children suffer 

                        Here are the options: 

                        ['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know"", 'No answer', 'Other missing; Multiple answers Mail (EVS)'] 

                        Assistant: If had to select one of the options, my answer would be ( ","""Agree strongly"""
